14/09/2021,49111,13:38:31,1,9,10,7,10,12,13,5,1631651911122
14/09/2021,49112,13:38:32,10,11,15,8,10,16,10,12,1631651912145
14/09/2021,49113,13:38:33,3,18,13,10,9,16,7,9,1631651913154
14/09/2021,49114,13:38:34,8,14,12,7,11,13,7,6,1631651914179
14/09/2021,49115,13:38:35,0,16,14,9,10,12,16,7,1631651915195
14/09/2021,49116,13:38:36,10,16,14,8,11,13,17,17,1631651916210
14/09/2021,49117,13:38:37,10,15,9,5,9,13,15,13,1631651917233
14/09/2021,49118,13:38:38,9,17,9,7,9,16,14,7,1631651918249
14/09/2021,49119,13:38:39,4,15,15,7,11,12,7,12,1631651919285
14/09/2021,49120,13:38:40,1,14,12,4,10,14,17,9,1631651920307
14/09/2021,49121,13:38:41,8,10,10,6,10,11,15,12,1631651921334
14/09/2021,49122,13:38:42,1,16,13,6,11,14,9,10,1631651922360
14/09/2021,49123,13:38:43,7,15,13,9,9,11,10,8,1631651923385
14/09/2021,49124,13:38:44,8,13,9,10,9,13,8,12,1631651924413
14/09/2021,49125,13:38:45,4,14,10,10,9,11,14,9,1631651925439
14/09/2021,49126,13:38:46,6,15,11,5,9,14,9,16,1631651926456
14/09/2021,49127,13:38:47,8,17,12,7,11,15,11,18,1631651927483
14/09/2021,49128,13:38:48,7,12,11,10,9,12,19,5,1631651928496
14/09/2021,49129,13:38:49,8,16,8,5,11,15,8,14,1631651929525
14/09/2021,49130,13:38:50,10,10,11,9,9,16,14,6,1631651930545
14/09/2021,49131,13:38:51,8,18,10,4,11,16,18,7,1631651931568
14/09/2021,49132,13:38:52,9,15,15,8,10,10,18,16,1631651932593
14/09/2021,49133,13:38:53,9,13,11,6,10,10,16,16,1631651933612
14/09/2021,49134,13:38:54,6,17,7,9,11,16,11,12,1631651934626
14/09/2021,49135,13:38:55,8,11,7,4,9,10,14,7,1631651935658
14/09/2021,49136,13:38:56,0,16,7,6,11,13,17,8,1631651936705
